date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:34:21	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_67.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_67.png	(from https://www.psicoresumenes.com/materiales-de-esquizofrenia-rehabilitacion-psicosocial-integral.html)
04:34:22	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_69.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_69.png	(from https://www.psicoresumenes.com/materiales-de-psicologia-social-campo-de-la-cultura-sujetos-escenarios-debates.html)
04:34:22	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_70.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_70.png	(from https://www.psicoresumenes.com/materiales-de-tutorias-entre-pares.html)
04:34:22	0/-1	---M--	302	error ('')			https://i.imgur.com/EuRLB6B.jpeg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/EuRLB6B.35c.delayed	(from https://www.psicoresumenes.com/materiales-de-tutorias-entre-pares.html)
04:34:22	0/-1	---M--	302	error ('')			https://i.imgur.com/vndA03S.jpeg	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/i.imgur.com/vndA03S.35d.delayed	(from https://www.psicoresumenes.com/materiales-de-tutorias-entre-pares.html)
04:34:22	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_68.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_68.png	(from https://www.psicoresumenes.com/materiales-de-gestion-del-conocimiento-en-ambito-digitalidad.html)
04:34:23	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_94.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_94.png	(from https://www.psicoresumenes.com/resumen-fundamentos-de-la-psicologia.html)
04:34:24	27611/27611	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2030%20Jun%202026%2007:34:26%20GMT	https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-boring-e-1988-historia-de-la-psicologia-experimental	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-boring-e-1988-historia-de-la-psicologia-experimental.html	(from https://www.psicoresumenes.com/resumen-fundamentos-de-la-psicologia.html)
04:34:25	145655/145655	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:26%20GMT	https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-capra-f-1983la-maquina-newtoniana-del-mundo-la-psicologia-newtoniana.html	(from https://www.psicoresumenes.com/resumen-fundamentos-de-la-psicologia.html)
04:34:26	176360/176360	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:27%20GMT	https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-carro-s-y-de-la-cuesta-p-2007-introduccion-a-las-teorias-psicologicas.html	(from https://www.psicoresumenes.com/resumen-fundamentos-de-la-psicologia.html)
04:34:27	138821/138821	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:28%20GMT	https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-russo-a-l-2018-la-formacion-en-psicologia-entre-el-ser-y-el-quehacer-profesional.html	(from https://www.psicoresumenes.com/resumen-fundamentos-de-la-psicologia.html)
04:34:28	175102/175102	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:29%20GMT	https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-santamaria-c-2002-historia-de-la-psicologia-el-nacimiento-de-una-ciencia	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-santamaria-c-2002-historia-de-la-psicologia-el-nacimiento-de-una-ciencia.html	(from https://www.psicoresumenes.com/resumen-fundamentos-de-la-psicologia.html)
04:34:29	146900/146900	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:29%20GMT	https://www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-villareal-m-y-avendano-a-2014-historia-de-la-psicologia	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-fundamentos-de-la-psicologia/resumen-del-texto-villareal-m-y-avendano-a-2014-historia-de-la-psicologia.html	(from https://www.psicoresumenes.com/resumen-fundamentos-de-la-psicologia.html)
04:34:29	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_102.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_102.png	(from https://www.psicoresumenes.com/resumenes-de-neurobiologia-de-la-mente.html)
04:34:29	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jun%202026%2007:34:31%20GMT	https://www.psicoresumenes.com/%22/uploads/2/6/3/9/26399176/background-images/353748890.png%22	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/_/uploads/2/6/3/9/26399176/background-images/353748890.png_	(from https://www.psicoresumenes.com/resumenes-de-neurobiologia-de-la-mente.html)
04:34:29	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_101.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_101.png	(from https://www.psicoresumenes.com/resumen-historia-de-la-psicologia.html)
04:34:30	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_112.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_112.png	(from https://www.psicoresumenes.com/resumenes-articulacion-de-saberes-i.html)
04:34:31	36734/36734	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2030%20Jun%202026%2007:34:33%20GMT	https://www.psicoresumenes.com/resumenes-articulacion-de-saberes-1/critica-de-la-nocion-de-individuo-y-el-problema-del-dualismo-individuo-sociedad	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-articulacion-de-saberes-1/critica-de-la-nocion-de-individuo-y-el-problema-del-dualismo-individuo-sociedad.html	(from https://www.psicoresumenes.com/resumenes-articulacion-de-saberes-i.html)
04:34:31	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_113.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_113.png	(from https://www.psicoresumenes.com/resumenes-de-epistemologia.html)
04:34:33	122577/122577	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:34%20GMT	https://www.psicoresumenes.com/resumenes-epistemologia/resumen-del-texto-ferrater-mora-j-2000-diccionario-de-filosofia	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-epistemologia/resumen-del-texto-ferrater-mora-j-2000-diccionario-de-filosofia.html	(from https://www.psicoresumenes.com/resumenes-de-epistemologia.html)
04:34:34	145904/145904	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:35%20GMT	https://www.psicoresumenes.com/resumenes-epistemologia/resumen-del-texto-mondolfo-r-1974-el-pensamiento-antiguo-i-y-ii	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-epistemologia/resumen-del-texto-mondolfo-r-1974-el-pensamiento-antiguo-i-y-ii.html	(from https://www.psicoresumenes.com/resumenes-de-epistemologia.html)
04:34:35	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_114.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_114.png	(from https://www.psicoresumenes.com/resumenes-de-herramientas-para-el-trabajo-intelectual.html)
04:34:35	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_87.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_87.png	(from https://www.psicoresumenes.com/resumen-teorias-psicologicas.html)
04:34:36	188030/188030	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:37%20GMT	https://www.psicoresumenes.com/resumenes-teorias-psicologicas/resumen-de-psicoanalisis-freudiano-conceptos-fundamentales	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-teorias-psicologicas/resumen-de-psicoanalisis-freudiano-conceptos-fundamentales.html	(from https://www.psicoresumenes.com/resumen-teorias-psicologicas.html)
04:34:37	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_219.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_219.png	(from https://www.psicoresumenes.com/resumen-entrevista-psicologica.html)
04:34:37	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_115.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_115.png	(from https://www.psicoresumenes.com/resumenes-psicologia-del-desarrollo.html)
04:34:38	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_106.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_106.png	(from https://www.psicoresumenes.com/resumenes-procesos-cognitivos.html)
04:34:38	41204/41204	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2030%20Jun%202026%2007:34:41%20GMT	https://www.psicoresumenes.com/resumenes-psicologia-cognitiva-procesos-cognitivos/psicologia-cognitiva-que-es-la-percepcion	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-psicologia-cognitiva-procesos-cognitivos/psicologia-cognitiva-que-es-la-percepcion.html	(from https://www.psicoresumenes.com/resumenes-procesos-cognitivos.html)
04:34:40	192552/192552	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:41%20GMT	https://www.psicoresumenes.com/resumenes-psicologia-cognitiva-procesos-cognitivos/que-dice-la-psicologia-cognitiva-sobre-la-atencion	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-psicologia-cognitiva-procesos-cognitivos/que-dice-la-psicologia-cognitiva-sobre-la-atencion.html	(from https://www.psicoresumenes.com/resumenes-procesos-cognitivos.html)
04:34:40	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_97.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_97.png	(from https://www.psicoresumenes.com/resumen-metodologia-general-de-la-investigacion.html)
04:34:41	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jun%202026%2007:34:43%20GMT	https://www.psicoresumenes.com/%22/uploads/2/6/3/9/26399176/background-images/1923435956.png%22	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/_/uploads/2/6/3/9/26399176/background-images/1923435956.png_	(from https://www.psicoresumenes.com/resumen-metodologia-general-de-la-investigacion.html)
04:34:41	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_110.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_110.png	(from https://www.psicoresumenes.com/resumenes-de-psicologia-social.html)
04:34:43	117566/117566	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:44%20GMT	https://www.psicoresumenes.com/resumenes-psicologia-social/resumen-del-texto-de-brasi-j-1990-a-modo-de-introduccion-critica-del-dualismo	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-psicologia-social/resumen-del-texto-de-brasi-j-1990-a-modo-de-introduccion-critica-del-dualismo.html	(from https://www.psicoresumenes.com/resumenes-de-psicologia-social.html)
04:34:44	122297/122297	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:44%20GMT	https://www.psicoresumenes.com/resumenes-psicologia-social/resumen-del-texto-guattari-f-y-rolnik-s-2006-subjetividad-e-historia	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-psicologia-social/resumen-del-texto-guattari-f-y-rolnik-s-2006-subjetividad-e-historia.html	(from https://www.psicoresumenes.com/resumenes-de-psicologia-social.html)
04:34:44	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jun%202026%2007:34:45%20GMT	https://www.psicoresumenes.com/%22/uploads/2/6/3/9/26399176/background-images/719750708.png%22	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/_/uploads/2/6/3/9/26399176/background-images/719750708.png_	(from https://www.psicoresumenes.com/resumenes-de-psicologia-social.html)
04:34:45	115028/115028	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:46%20GMT	https://www.psicoresumenes.com/resumenes-psicologia-social/resumen-del-texto-hardt-m-y-negri-a-2005-multitud	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-psicologia-social/resumen-del-texto-hardt-m-y-negri-a-2005-multitud.html	(from https://www.psicoresumenes.com/resumenes-de-psicologia-social.html)
04:34:46	137666/137666	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:47%20GMT	https://www.psicoresumenes.com/resumenes-psicologia-social/resumen-del-texto-mora-m-2002-la-teoria-de-las-representaciones-sociales-de-serge-moscovici	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-psicologia-social/resumen-del-texto-mora-m-2002-la-teoria-de-las-representaciones-sociales-de-serge-moscovici.html	(from https://www.psicoresumenes.com/resumenes-de-psicologia-social.html)
04:34:46	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_104.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_104.png	(from https://www.psicoresumenes.com/resumenes-articulacion-de-saberes-3.html)
04:34:47	3739/3739	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Jun%202026%2007:34:49%20GMT	https://www.psicoresumenes.com/%22/uploads/2/6/3/9/26399176/background-images/408800807.png%22	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/_/uploads/2/6/3/9/26399176/background-images/408800807.png_	(from https://www.psicoresumenes.com/resumenes-articulacion-de-saberes-3.html)
04:34:48	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_103.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_103.png	(from https://www.psicoresumenes.com/resumenes-etica-deontologia.html)
04:34:48	10389/10389	---M--	200	added ('OK')	image/png	etag:%226aeae449b60b519e74318d0ca8af625d%22	https://www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_73.png	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/uploads/2/6/3/9/26399176/published/logo-servicios_73.png	(from https://www.psicoresumenes.com/resumenes-de-herramientas-de-la-psicologia-clinica.html)
04:34:50	172163/172163	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:51%20GMT	https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-clinica/resumen-del-test-dibujo-de-la-figura-humana	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-clinica/resumen-del-test-dibujo-de-la-figura-humana.html	(from https://www.psicoresumenes.com/resumenes-de-herramientas-de-la-psicologia-clinica.html)
04:34:51	151799/151799	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:52%20GMT	https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-clinica/resumen-del-test-del-dibujo-de-la-familia	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-clinica/resumen-del-test-del-dibujo-de-la-familia.html	(from https://www.psicoresumenes.com/resumenes-de-herramientas-de-la-psicologia-clinica.html)
04:34:52	157939/157939	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Jun%202026%2007:34:53%20GMT	https://www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-clinica/resumen-del-test-de-persona-bajo-la-lluvia	C:/Users/Alejandro/Desktop/Nuevo%20sitio/PsicoRes%c3%bamenes/www.psicoresumenes.com/resumenes-herramientas-de-la-psicologia-clinica/resumen-del-test-de-persona-bajo-la-lluvia.html	(from https://www.psicoresumenes.com/resumenes-de-herramientas-de-la-psicologia-clinica.html)
